person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_percent_income,cb_person_default_on_file
24,28000,RENT,3.0,VENTURE,6400,0.23,N
22,29000,RENT,0.0,EDUCATION,6400,0.22,Y
25,29120,RENT,0.0,HOMEIMPROVEMENT,6400,0.22,N
23,30000,RENT,2.0,EDUCATION,6400,0.21,N
26,53595,MORTGAGE,3.0,PERSONAL,6000,0.11,N
22,30000,RENT,,HOMEIMPROVEMENT,6400,0.21,N
23,30000,RENT,3.0,VENTURE,6400,0.21,Y
23,30000,RENT,2.0,MEDICAL,6400,0.21,N
23,53664,MORTGAGE,7.0,EDUCATION,15000,0.28,N
21,53684,MORTGAGE,5.0,EDUCATION,16000,0.3,Y
22,30000,RENT,1.0,DEBTCONSOLIDATION,6400,0.21,N
23,53724,MORTGAGE,7.0,EDUCATION,8600,0.16,N
25,53742,MORTGAGE,9.0,HOMEIMPROVEMENT,10750,0.2,N
25,30500,RENT,5.0,MEDICAL,6400,0.21,N
26,31200,RENT,1.0,VENTURE,6400,0.21,N
24,53800,MORTGAGE,4.0,DEBTCONSOLIDATION,6000,0.11,N
23,47800,MORTGAGE,4.0,MEDICAL,18000,0.38,N
22,53808,MORTGAGE,5.0,PERSONAL,6000,0.11,N
22,31224,RENT,0.0,MEDICAL,6400,0.2,N
22,53832,MORTGAGE,2.0,MEDICAL,11700,0.22,N
21,53851,MORTGAGE,2.0,DEBTCONSOLIDATION,12000,0.22,N
21,53876,MORTGAGE,,PERSONAL,2700,0.05,N
22,53913,MORTGAGE,6.0,VENTURE,11500,0.21,N
22,53947,OWN,0.0,PERSONAL,6400,0.12,N
23,53976,MORTGAGE,7.0,EDUCATION,2000,0.04,N
26,31836,RENT,1.0,VENTURE,6400,0.2,N
22,54000,MORTGAGE,6.0,MEDICAL,5000,0.09,N
23,32000,RENT,4.0,EDUCATION,6400,0.2,N
24,33000,RENT,8.0,MEDICAL,6400,0.19,N
26,34200,RENT,2.0,HOMEIMPROVEMENT,6400,0.19,Y
26,54000,MORTGAGE,10.0,EDUCATION,5000,0.09,N
21,35000,RENT,3.0,MEDICAL,6400,0.18,N
22,29000,RENT,4.0,DEBTCONSOLIDATION,6400,0.22,Y
22,54000,MORTGAGE,3.0,PERSONAL,15750,0.29,N
23,35000,RENT,2.0,EDUCATION,6400,0.18,N
26,54000,MORTGAGE,4.0,PERSONAL,9600,0.18,N
23,54000,MORTGAGE,7.0,EDUCATION,4800,0.09,N
26,36000,RENT,10.0,MEDICAL,6400,0.18,N
23,37000,RENT,4.0,DEBTCONSOLIDATION,6400,0.17,N
23,54000,MORTGAGE,7.0,MEDICAL,6000,0.11,N
26,37850,RENT,1.0,PERSONAL,6400,0.17,N
23,54000,MORTGAGE,2.0,VENTURE,7000,0.13,N
25,54000,OWN,9.0,EDUCATION,15000,0.28,Y
22,54000,MORTGAGE,5.0,MEDICAL,7000,0.13,N
23,54000,MORTGAGE,5.0,VENTURE,8500,0.16,N
25,38000,RENT,3.0,VENTURE,6400,0.17,N
24,39500,RENT,0.0,PERSONAL,6400,0.16,N
25,41508,RENT,,MEDICAL,6400,0.15,N
22,54000,OWN,,PERSONAL,25000,0.46,N
22,38000,RENT,2.0,DEBTCONSOLIDATION,6400,0.17,N
25,54000,MORTGAGE,6.0,VENTURE,7000,0.13,N
26,46000,RENT,2.0,MEDICAL,6400,0.14,N
22,46300,RENT,1.0,EDUCATION,6400,0.14,N
22,54000,MORTGAGE,4.0,MEDICAL,15000,0.28,N
23,54000,MORTGAGE,,DEBTCONSOLIDATION,5000,0.09,N
26,48000,MORTGAGE,0.0,EDUCATION,15000,0.31,N
24,54000,MORTGAGE,7.0,PERSONAL,5000,0.09,N
22,48000,MORTGAGE,3.0,VENTURE,6500,0.14,Y
25,54000,MORTGAGE,7.0,EDUCATION,5500,0.1,N
26,48000,RENT,2.0,DEBTCONSOLIDATION,6400,0.13,Y
23,54000,MORTGAGE,7.0,DEBTCONSOLIDATION,1400,0.03,N
25,50000,RENT,0.0,HOMEIMPROVEMENT,6400,0.13,N
25,48000,MORTGAGE,8.0,PERSONAL,2250,0.05,N
23,50000,RENT,6.0,EDUCATION,6400,0.13,N
24,54000,MORTGAGE,8.0,PERSONAL,13000,0.24,N
21,48000,MORTGAGE,5.0,DEBTCONSOLIDATION,18000,0.38,Y
23,50000,RENT,3.0,VENTURE,6400,0.13,N
24,54000,MORTGAGE,8.0,HOMEIMPROVEMENT,8500,0.16,N
25,55000,RENT,0.0,EDUCATION,6400,0.12,N
22,54000,MORTGAGE,4.0,EDUCATION,5000,0.09,N
24,49200,RENT,2.0,MEDICAL,6400,0.13,N
22,54000,OWN,2.0,VENTURE,2000,0.04,N
25,54000,MORTGAGE,7.0,PERSONAL,12000,0.22,Y
24,54000,MORTGAGE,5.0,PERSONAL,8000,0.15,N
24,54000,MORTGAGE,3.0,PERSONAL,8000,0.15,N
24,60000,RENT,2.0,DEBTCONSOLIDATION,6400,0.11,N
23,54000,MORTGAGE,7.0,MEDICAL,8800,0.16,N
22,62502,RENT,3.0,PERSONAL,6400,0.1,N
22,62758,RENT,2.0,EDUCATION,6400,0.1,N
24,54000,MORTGAGE,5.0,VENTURE,4000,0.07,N
23,54000,MORTGAGE,7.0,PERSONAL,2000,0.04,N
24,54000,MORTGAGE,5.0,VENTURE,11000,0.2,N
24,65000,RENT,2.0,DEBTCONSOLIDATION,6400,0.1,N
24,65000,RENT,1.0,VENTURE,6400,0.1,N
23,54000,MORTGAGE,8.0,VENTURE,3000,0.06,N
21,70000,RENT,4.0,PERSONAL,6400,0.09,N
22,54000,MORTGAGE,6.0,DEBTCONSOLIDATION,3000,0.06,N
25,54000,MORTGAGE,2.0,HOMEIMPROVEMENT,13000,0.24,N
22,71500,RENT,2.0,EDUCATION,6400,0.09,Y
22,72000,RENT,5.0,EDUCATION,6400,0.09,N
26,54000,MORTGAGE,3.0,MEDICAL,5000,0.09,N
25,75000,RENT,5.0,PERSONAL,6400,0.09,Y
26,69000,RENT,6.0,EDUCATION,6400,0.09,Y
26,54000,MORTGAGE,10.0,HOMEIMPROVEMENT,7200,0.13,N
25,54000,MORTGAGE,2.0,PERSONAL,4000,0.07,N
24,75000,RENT,4.0,VENTURE,6400,0.09,N
24,76800,RENT,0.0,EDUCATION,6400,0.08,N
25,54000,MORTGAGE,9.0,VENTURE,8000,0.15,N
25,54000,MORTGAGE,4.0,MEDICAL,8400,0.16,N
24,80000,RENT,6.0,MEDICAL,6400,0.08,N
21,54000,OWN,5.0,VENTURE,20000,0.37,N
25,54000,MORTGAGE,5.0,DEBTCONSOLIDATION,5100,0.09,N
24,93500,RENT,2.0,VENTURE,6400,0.07,Y
22,110000,RENT,6.0,MEDICAL,6400,0.06,N
25,54000,MORTGAGE,1.0,EDUCATION,6000,0.11,N
25,110500,RENT,9.0,VENTURE,6400,0.06,N
24,112000,RENT,8.0,HOMEIMPROVEMENT,6400,0.06,N
22,54000,MORTGAGE,6.0,DEBTCONSOLIDATION,13200,0.24,N
22,54000,MORTGAGE,5.0,EDUCATION,12000,0.22,Y
23,48000,MORTGAGE,8.0,MEDICAL,1400,0.03,Y
24,77500,RENT,0.0,DEBTCONSOLIDATION,6800,0.09,N
24,54000,MORTGAGE,8.0,HOMEIMPROVEMENT,4000,0.07,N
26,54000,MORTGAGE,5.0,EDUCATION,10000,0.19,N
24,74000,RENT,7.0,DEBTCONSOLIDATION,6800,0.09,Y
26,48000,MORTGAGE,11.0,MEDICAL,5000,0.1,N
26,87360,RENT,1.0,EDUCATION,6800,0.08,N
23,54000,MORTGAGE,4.0,MEDICAL,2700,0.05,N
22,54000,MORTGAGE,1.0,MEDICAL,4000,0.07,N
23,124000,RENT,3.0,DEBTCONSOLIDATION,6800,0.05,N
24,24000,RENT,0.0,MEDICAL,6825,0.28,N
26,37000,RENT,0.0,VENTURE,6825,0.18,N
23,73000,RENT,0.0,DEBTCONSOLIDATION,6825,0.09,N
25,42000,RENT,6.0,VENTURE,6850,0.16,N
22,47000,RENT,3.0,DEBTCONSOLIDATION,6850,0.15,N
25,57000,RENT,3.0,MEDICAL,6850,0.12,N
23,54000,MORTGAGE,0.0,EDUCATION,10000,0.19,N
22,60000,RENT,1.0,EDUCATION,6850,0.11,N
25,80266,RENT,5.0,MEDICAL,6875,0.09,N
24,54000,MORTGAGE,9.0,MEDICAL,15600,0.29,Y
22,28000,RENT,5.0,DEBTCONSOLIDATION,6900,0.25,N
24,33000,RENT,2.0,HOMEIMPROVEMENT,6900,0.21,Y
24,47480,RENT,8.0,MEDICAL,6900,0.15,N
25,58000,RENT,5.0,VENTURE,6900,0.12,N
23,54000,OWN,7.0,VENTURE,6000,0.11,N
23,48000,MORTGAGE,7.0,DEBTCONSOLIDATION,16800,0.35,N
26,54000,MORTGAGE,6.0,HOMEIMPROVEMENT,10000,0.19,N
25,54000,MORTGAGE,9.0,PERSONAL,16000,0.3,N
23,54000,MORTGAGE,3.0,VENTURE,10000,0.19,N
21,25000,RENT,6.0,EDUCATION,6925,0.28,N
26,54000,MORTGAGE,5.0,PERSONAL,14000,0.26,N
26,34000,RENT,10.0,DEBTCONSOLIDATION,6925,0.2,N
22,78000,RENT,0.0,VENTURE,6925,0.09,N
21,48000,MORTGAGE,1.0,EDUCATION,3500,0.07,N
21,54000,MORTGAGE,4.0,PERSONAL,10000,0.19,N
26,54000,MORTGAGE,9.0,PERSONAL,10800,0.2,N
22,25000,RENT,2.0,PERSONAL,7000,0.28,Y
24,54000,OWN,8.0,EDUCATION,1200,0.02,Y
21,54000,MORTGAGE,5.0,VENTURE,13000,0.24,N
22,25000,RENT,0.0,MEDICAL,7000,0.28,Y
25,26004,RENT,8.0,DEBTCONSOLIDATION,7000,0.27,N
24,54000,OWN,8.0,PERSONAL,10000,0.19,N
22,54000,MORTGAGE,3.0,PERSONAL,9000,0.17,N
25,54000,OWN,5.0,HOMEIMPROVEMENT,8000,0.15,N
24,54000,MORTGAGE,9.0,MEDICAL,8525,0.16,N
21,26400,RENT,,PERSONAL,7000,0.27,Y
24,54000,MORTGAGE,2.0,VENTURE,8700,0.16,N
23,26400,RENT,0.0,MEDICAL,7000,0.27,N
23,27000,RENT,4.0,PERSONAL,7000,0.26,N
24,54000,MORTGAGE,5.0,MEDICAL,9000,0.17,N
21,27600,RENT,5.0,EDUCATION,7000,0.25,N
24,54000,MORTGAGE,8.0,DEBTCONSOLIDATION,3000,0.06,N
22,54000,MORTGAGE,6.0,PERSONAL,7000,0.13,N
24,27600,RENT,4.0,PERSONAL,7000,0.25,Y
22,48000,MORTGAGE,6.0,EDUCATION,12000,0.25,N
23,54000,MORTGAGE,7.0,DEBTCONSOLIDATION,3000,0.06,N
26,54000,MORTGAGE,10.0,DEBTCONSOLIDATION,9000,0.17,N
25,27600,RENT,2.0,MEDICAL,7000,0.25,N
23,28000,RENT,4.0,EDUCATION,7000,0.25,N
23,54000,MORTGAGE,1.0,EDUCATION,13650,0.25,Y
23,28038,RENT,2.0,DEBTCONSOLIDATION,7000,0.25,N
23,54000,OWN,4.0,DEBTCONSOLIDATION,2800,0.05,N
25,28500,RENT,0.0,DEBTCONSOLIDATION,7000,0.25,N
26,28608,RENT,2.0,MEDICAL,7000,0.24,N
23,54000,MORTGAGE,7.0,MEDICAL,13500,0.25,N
23,28685,RENT,3.0,DEBTCONSOLIDATION,7000,0.24,N
26,28800,RENT,4.0,MEDICAL,7000,0.24,N
23,28800,RENT,4.0,MEDICAL,7000,0.24,N
23,30000,RENT,0.0,VENTURE,7000,0.23,N
22,30000,RENT,0.0,MEDICAL,7000,0.23,N
21,30000,RENT,2.0,PERSONAL,7000,0.23,N
21,54036,MORTGAGE,3.0,MEDICAL,8000,0.15,N
22,30000,RENT,4.0,DEBTCONSOLIDATION,7000,0.23,Y
26,54080,OWN,10.0,EDUCATION,5000,0.09,N
24,54080,MORTGAGE,8.0,PERSONAL,8000,0.15,N
22,30000,RENT,6.0,MEDICAL,7000,0.23,N
25,30000,RENT,1.0,MEDICAL,7000,0.23,N
26,54200,MORTGAGE,3.0,HOMEIMPROVEMENT,7000,0.13,N
25,30000,RENT,4.0,MEDICAL,7000,0.23,N
22,30000,RENT,2.0,MEDICAL,7000,0.23,N
22,54252,MORTGAGE,6.0,DEBTCONSOLIDATION,3500,0.06,N
26,30000,RENT,2.0,MEDICAL,7000,0.23,N
25,54300,MORTGAGE,,PERSONAL,8000,0.15,N
21,30600,RENT,,DEBTCONSOLIDATION,7000,0.23,N
24,30996,RENT,7.0,VENTURE,7000,0.23,Y
25,31000,RENT,9.0,EDUCATION,7000,0.23,N
26,31000,RENT,6.0,EDUCATION,7000,0.23,N
25,31200,RENT,2.0,EDUCATION,7000,0.22,N
22,31221,RENT,4.0,EDUCATION,7000,0.22,N
21,32000,RENT,3.0,VENTURE,7000,0.22,N
24,54400,MORTGAGE,8.0,DEBTCONSOLIDATION,12000,0.22,Y
24,54400,MORTGAGE,8.0,HOMEIMPROVEMENT,3300,0.06,N
24,48442,MORTGAGE,8.0,DEBTCONSOLIDATION,9800,0.2,N
25,54499,MORTGAGE,2.0,HOMEIMPROVEMENT,12000,0.22,N
22,54500,MORTGAGE,6.0,EDUCATION,7500,0.14,N
23,32000,RENT,0.0,HOMEIMPROVEMENT,7000,0.22,N
22,32340,RENT,6.0,DEBTCONSOLIDATION,7000,0.22,N
24,32400,RENT,1.0,MEDICAL,7000,0.22,Y
22,32769,RENT,3.0,VENTURE,7000,0.21,N
26,54528,MORTGAGE,9.0,HOMEIMPROVEMENT,10000,0.18,N
22,54566,MORTGAGE,6.0,PERSONAL,4000,0.07,N
26,54578,OWN,10.0,HOMEIMPROVEMENT,24250,0.44,N
23,33000,RENT,0.0,EDUCATION,7000,0.21,N
23,33000,RENT,2.0,VENTURE,7000,0.21,N
23,33000,RENT,1.0,DEBTCONSOLIDATION,7000,0.21,N
22,48600,MORTGAGE,6.0,EDUCATION,12000,0.25,N
26,54600,MORTGAGE,10.0,PERSONAL,4800,0.09,N
24,48600,MORTGAGE,1.0,EDUCATION,8000,0.16,N
22,33000,RENT,2.0,DEBTCONSOLIDATION,7000,0.21,N
24,33198,RENT,3.0,MEDICAL,7000,0.21,N
24,33600,RENT,0.0,PERSONAL,7000,0.21,Y
26,33996,RENT,10.0,VENTURE,7000,0.21,N
24,33996,RENT,1.0,DEBTCONSOLIDATION,7000,0.21,N
23,34482,RENT,7.0,PERSONAL,7000,0.2,N
23,34800,RENT,0.0,MEDICAL,7000,0.2,N
20,34800,RENT,3.0,MEDICAL,7000,0.2,Y
22,54800,OWN,7.0,EDUCATION,8000,0.15,N
24,35000,RENT,8.0,MEDICAL,7000,0.2,N
26,54828,MORTGAGE,10.0,EDUCATION,5000,0.09,N
23,35000,RENT,5.0,DEBTCONSOLIDATION,7000,0.2,N
24,54870,OWN,3.0,VENTURE,1000,0.02,N
25,54900,MORTGAGE,2.0,HOMEIMPROVEMENT,3000,0.05,N
25,48902,MORTGAGE,9.0,PERSONAL,6000,0.12,Y
24,35000,RENT,9.0,PERSONAL,7000,0.2,N
26,35000,RENT,5.0,VENTURE,7000,0.2,N
23,54960,MORTGAGE,7.0,EDUCATION,5500,0.1,N
23,35000,RENT,0.0,EDUCATION,7000,0.2,N
22,54996,MORTGAGE,6.0,DEBTCONSOLIDATION,25000,0.45,N
25,35000,RENT,2.0,PERSONAL,7000,0.2,N
23,54996,MORTGAGE,7.0,EDUCATION,2100,0.04,N
21,35000,RENT,5.0,VENTURE,7000,0.2,Y
21,29000,RENT,5.0,MEDICAL,7000,0.24,Y
23,54996,MORTGAGE,2.0,MEDICAL,1925,0.04,N
22,35350,RENT,3.0,DEBTCONSOLIDATION,7000,0.2,N
24,54996,MORTGAGE,8.0,VENTURE,5500,0.1,N
22,29654,RENT,3.0,EDUCATION,7000,0.24,N
24,36000,RENT,1.0,MEDICAL,7000,0.19,N
23,36000,RENT,1.0,EDUCATION,7000,0.19,N
23,36000,RENT,5.0,VENTURE,7000,0.19,N
23,36000,RENT,3.0,EDUCATION,7000,0.19,N
23,54996,MORTGAGE,7.0,DEBTCONSOLIDATION,15000,0.27,N
22,54996,MORTGAGE,3.0,EDUCATION,12000,0.22,N
24,54996,OWN,4.0,EDUCATION,10000,0.18,N
25,30000,RENT,0.0,EDUCATION,7000,0.23,Y
26,36000,RENT,1.0,VENTURE,7000,0.19,N
26,36120,RENT,0.0,PERSONAL,7000,0.19,N
23,31000,RENT,7.0,HOMEIMPROVEMENT,7000,0.23,N
24,37000,RENT,2.0,PERSONAL,7000,0.19,N
24,37000,RENT,2.0,MEDICAL,7000,0.19,N
22,54996,MORTGAGE,3.0,EDUCATION,5000,0.09,N
22,37000,RENT,0.0,PERSONAL,7000,0.19,N
25,37200,RENT,0.0,DEBTCONSOLIDATION,7000,0.19,N
25,37200,RENT,6.0,VENTURE,7000,0.19,N
21,48996,MORTGAGE,5.0,VENTURE,15000,0.31,Y
21,37200,RENT,1.0,DEBTCONSOLIDATION,7000,0.19,N
23,54996,MORTGAGE,7.0,PERSONAL,8000,0.15,N
25,48996,MORTGAGE,8.0,PERSONAL,5000,0.1,N
23,37500,RENT,5.0,PERSONAL,7000,0.19,N
22,37740,RENT,6.0,MEDICAL,7000,0.19,N
25,54996,MORTGAGE,0.0,VENTURE,10000,0.18,N
22,32000,RENT,0.0,PERSONAL,7000,0.22,Y
26,38000,RENT,5.0,EDUCATION,7000,0.18,N
25,38400,RENT,0.0,DEBTCONSOLIDATION,7000,0.18,N
23,38500,RENT,2.0,MEDICAL,7000,0.18,N
21,39600,RENT,3.0,EDUCATION,7000,0.18,Y
22,39996,RENT,3.0,PERSONAL,7000,0.18,N
22,48996,OTHER,3.0,DEBTCONSOLIDATION,10000,0.2,N
24,54996,OWN,0.0,VENTURE,12000,0.22,N
24,54996,MORTGAGE,8.0,MEDICAL,19000,0.35,N
24,39996,RENT,1.0,MEDICAL,7000,0.18,N
22,40000,RENT,0.0,DEBTCONSOLIDATION,7000,0.17,N
22,40000,RENT,6.0,MEDICAL,7000,0.17,N
22,40000,RENT,2.0,EDUCATION,7000,0.17,N
22,40000,RENT,1.0,DEBTCONSOLIDATION,7000,0.17,N
21,40000,RENT,3.0,EDUCATION,7000,0.17,N
24,40000,RENT,3.0,VENTURE,7000,0.17,N
22,40000,RENT,1.0,EDUCATION,7000,0.17,N
22,55000,MORTGAGE,2.0,MEDICAL,20000,0.36,N
25,40000,RENT,2.0,DEBTCONSOLIDATION,7000,0.17,N
24,34000,RENT,0.0,EDUCATION,7000,0.21,N
23,55000,MORTGAGE,8.0,VENTURE,7200,0.13,N
23,55000,MORTGAGE,3.0,PERSONAL,7500,0.14,N
23,40000,RENT,4.0,MEDICAL,7000,0.17,N
24,40000,RENT,2.0,EDUCATION,7000,0.17,Y
24,40040,RENT,0.0,MEDICAL,7000,0.17,Y
23,34320,RENT,5.0,DEBTCONSOLIDATION,7000,0.2,Y
24,55000,MORTGAGE,8.0,MEDICAL,15000,0.27,N
25,55000,MORTGAGE,6.0,PERSONAL,15000,0.27,N
24,40800,RENT,0.0,MEDICAL,7000,0.17,N
21,41000,RENT,5.0,EDUCATION,7000,0.17,N
22,55000,MORTGAGE,5.0,EDUCATION,11100,0.2,N
23,55000,MORTGAGE,7.0,MEDICAL,2800,0.05,N
24,55000,MORTGAGE,5.0,PERSONAL,3100,0.06,N
22,55000,MORTGAGE,6.0,EDUCATION,1400,0.03,N
22,35000,RENT,2.0,MEDICAL,7000,0.2,Y
23,55000,MORTGAGE,7.0,VENTURE,5200,0.09,N
26,55000,MORTGAGE,6.0,EDUCATION,11500,0.21,N
24,41000,RENT,1.0,MEDICAL,7000,0.17,N
25,55000,MORTGAGE,2.0,DEBTCONSOLIDATION,8000,0.15,N
22,55000,MORTGAGE,6.0,PERSONAL,3250,0.06,Y
24,55000,MORTGAGE,1.0,MEDICAL,5225,0.1,N
22,42000,RENT,2.0,EDUCATION,7000,0.17,N
26,55000,MORTGAGE,6.0,PERSONAL,3775,0.07,N
26,42000,RENT,10.0,DEBTCONSOLIDATION,7000,0.17,N
25,55000,MORTGAGE,1.0,EDUCATION,6400,0.12,N
22,42000,RENT,6.0,DEBTCONSOLIDATION,7000,0.17,N
23,55000,MORTGAGE,7.0,DEBTCONSOLIDATION,7500,0.14,N
25,42000,RENT,8.0,MEDICAL,7000,0.17,N
23,55000,MORTGAGE,7.0,VENTURE,6500,0.12,N
23,55000,MORTGAGE,7.0,PERSONAL,6625,0.12,Y
26,36000,RENT,,MEDICAL,7000,0.19,Y
23,55000,MORTGAGE,0.0,PERSONAL,2000,0.04,N
22,42000,RENT,4.0,MEDICAL,7000,0.17,N
26,36000,RENT,3.0,DEBTCONSOLIDATION,7000,0.19,Y
23,42000,RENT,2.0,EDUCATION,7000,0.17,N
25,55000,MORTGAGE,9.0,VENTURE,5000,0.09,N
22,42000,RENT,4.0,EDUCATION,7000,0.17,N
24,55000,MORTGAGE,3.0,PERSONAL,15000,0.27,N
22,36614,RENT,5.0,MEDICAL,7000,0.19,N
26,55000,MORTGAGE,,VENTURE,4500,0.08,N
23,55000,MORTGAGE,8.0,EDUCATION,12375,0.23,N
26,43000,RENT,2.0,MEDICAL,7000,0.16,N
23,43000,RENT,7.0,EDUCATION,7000,0.16,N
25,49000,MORTGAGE,8.0,MEDICAL,18200,0.37,N
25,55000,MORTGAGE,6.0,HOMEIMPROVEMENT,6500,0.12,N
25,55000,MORTGAGE,9.0,EDUCATION,6300,0.11,N
23,55000,MORTGAGE,1.0,EDUCATION,4400,0.08,N
26,43000,RENT,8.0,MEDICAL,7000,0.16,N
21,55000,MORTGAGE,5.0,PERSONAL,12000,0.22,N
22,37200,RENT,6.0,DEBTCONSOLIDATION,7000,0.19,N
22,55000,OWN,6.0,MEDICAL,4800,0.09,N
23,55000,OWN,5.0,VENTURE,15000,0.27,N
23,49000,MORTGAGE,4.0,VENTURE,11400,0.23,Y
25,55000,MORTGAGE,3.0,EDUCATION,5000,0.09,N
22,55000,OWN,1.0,VENTURE,10000,0.18,N
25,55000,MORTGAGE,9.0,VENTURE,6500,0.12,N
22,55000,MORTGAGE,6.0,MEDICAL,9500,0.17,N
23,44500,RENT,2.0,EDUCATION,7000,0.16,N
26,45000,RENT,5.0,DEBTCONSOLIDATION,7000,0.16,N
22,39000,RENT,2.0,PERSONAL,7000,0.18,N
24,55000,MORTGAGE,8.0,VENTURE,1800,0.03,N
25,55000,MORTGAGE,3.0,DEBTCONSOLIDATION,24200,0.44,N
25,49000,MORTGAGE,1.0,EDUCATION,7000,0.14,N
23,39000,RENT,1.0,VENTURE,7000,0.18,N
26,45000,RENT,1.0,VENTURE,7000,0.16,N
22,55000,MORTGAGE,7.0,VENTURE,3000,0.05,N
26,55000,MORTGAGE,10.0,VENTURE,10000,0.18,N
21,49000,MORTGAGE,4.0,MEDICAL,2000,0.04,N
26,55000,MORTGAGE,10.0,VENTURE,2800,0.05,N
24,55000,MORTGAGE,0.0,HOMEIMPROVEMENT,4200,0.08,Y
21,45000,RENT,2.0,EDUCATION,7000,0.16,N
23,55000,MORTGAGE,7.0,DEBTCONSOLIDATION,4000,0.07,N
25,45000,RENT,9.0,EDUCATION,7000,0.16,N
23,55000,MORTGAGE,0.0,EDUCATION,11075,0.2,N
24,45000,RENT,5.0,VENTURE,7000,0.16,N
24,55000,OWN,4.0,VENTURE,9000,0.16,Y
24,39000,RENT,8.0,PERSONAL,7000,0.18,N
26,45600,RENT,0.0,MEDICAL,7000,0.15,N
25,46000,RENT,9.0,MEDICAL,7000,0.15,N
25,46000,RENT,5.0,EDUCATION,7000,0.15,N
23,46000,RENT,1.0,EDUCATION,7000,0.15,N
22,55000,MORTGAGE,7.0,MEDICAL,13500,0.25,N
23,55000,MORTGAGE,7.0,EDUCATION,15000,0.27,N
25,46000,RENT,3.0,DEBTCONSOLIDATION,7000,0.15,N
25,46800,RENT,0.0,DEBTCONSOLIDATION,7000,0.15,N
23,55000,MORTGAGE,7.0,DEBTCONSOLIDATION,3850,0.07,N
24,47000,RENT,8.0,VENTURE,7000,0.15,N
24,55000,MORTGAGE,1.0,DEBTCONSOLIDATION,8000,0.15,N
23,55000,MORTGAGE,1.0,VENTURE,1500,0.03,N
24,47000,RENT,3.0,MEDICAL,7000,0.15,N
25,55000,OWN,1.0,PERSONAL,6000,0.11,Y
23,55000,MORTGAGE,4.0,EDUCATION,8000,0.15,N
21,47000,RENT,5.0,VENTURE,7000,0.15,Y
23,55000,MORTGAGE,7.0,MEDICAL,8000,0.15,N
23,55000,MORTGAGE,7.0,MEDICAL,10000,0.18,Y
22,41500,RENT,3.0,VENTURE,7000,0.17,Y
26,48000,RENT,10.0,MEDICAL,7000,0.15,N
26,48000,RENT,5.0,MEDICAL,7000,0.15,N
23,48000,RENT,6.0,EDUCATION,7000,0.15,N
26,48000,RENT,10.0,MEDICAL,7000,0.15,N
23,55000,MORTGAGE,2.0,EDUCATION,5000,0.09,N
25,48226,RENT,9.0,MEDICAL,7000,0.15,N
23,49500,RENT,2.0,MEDICAL,7000,0.14,N
21,50000,RENT,4.0,MEDICAL,7000,0.14,Y
24,55000,MORTGAGE,8.0,EDUCATION,9600,0.17,N
24,50000,RENT,8.0,DEBTCONSOLIDATION,7000,0.14,N
26,55000,MORTGAGE,2.0,MEDICAL,11300,0.21,N
22,55000,MORTGAGE,4.0,PERSONAL,5000,0.09,N
23,50000,RENT,8.0,VENTURE,7000,0.14,N
26,55000,MORTGAGE,10.0,VENTURE,5000,0.09,N
21,50000,RENT,1.0,MEDICAL,7000,0.14,N
22,50000,RENT,2.0,VENTURE,7000,0.14,N
26,55000,MORTGAGE,1.0,EDUCATION,10000,0.18,N
22,55000,MORTGAGE,1.0,EDUCATION,12000,0.22,N
24,55000,MORTGAGE,8.0,DEBTCONSOLIDATION,10000,0.18,N
22,55000,OWN,6.0,EDUCATION,25000,0.45,N
23,50000,RENT,3.0,EDUCATION,7000,0.14,N
25,55000,MORTGAGE,9.0,HOMEIMPROVEMENT,8500,0.15,N
22,55000,MORTGAGE,6.0,VENTURE,12000,0.22,N
26,50000,RENT,2.0,VENTURE,7000,0.14,N
23,50000,RENT,2.0,EDUCATION,7000,0.14,N
23,55000,MORTGAGE,5.0,PERSONAL,15000,0.27,N
22,49000,MORTGAGE,6.0,PERSONAL,10000,0.2,N
21,44004,RENT,2.0,HOMEIMPROVEMENT,7000,0.16,N
26,50026,RENT,3.0,PERSONAL,7000,0.14,N
23,55000,MORTGAGE,5.0,PERSONAL,7750,0.14,N
23,51000,RENT,1.0,MEDICAL,7000,0.14,N
21,45000,RENT,0.0,PERSONAL,7000,0.16,Y
22,51000,RENT,6.0,VENTURE,7000,0.14,N
23,52000,RENT,3.0,EDUCATION,7000,0.13,N
24,55000,MORTGAGE,8.0,HOMEIMPROVEMENT,6000,0.11,N
25,52000,RENT,2.0,HOMEIMPROVEMENT,7000,0.13,N
22,55000,MORTGAGE,2.0,MEDICAL,4800,0.09,N
22,55000,MORTGAGE,2.0,EDUCATION,12000,0.22,N
21,52000,RENT,5.0,EDUCATION,7000,0.13,N
26,52000,RENT,11.0,EDUCATION,7000,0.13,N
26,55000,MORTGAGE,0.0,DEBTCONSOLIDATION,10500,0.19,N
24,52000,RENT,1.0,MEDICAL,7000,0.13,N
22,55000,OWN,2.0,EDUCATION,2200,0.04,N
25,52000,RENT,1.0,DEBTCONSOLIDATION,7000,0.13,N
22,55000,OWN,,VENTURE,1275,0.02,N
22,52800,RENT,3.0,PERSONAL,7000,0.13,N
25,55000,MORTGAGE,9.0,DEBTCONSOLIDATION,17000,0.31,N
26,49000,MORTGAGE,10.0,DEBTCONSOLIDATION,13000,0.27,N
